simulation_number,publisher_number,subscriber_number,message_size,retain,qos,topics,ram_usage,database_size
0,1,2,16384,false,2,1,1007788,49868.8
0,1,2,4096,true,1,1,978654,8806.4
0,1,2,16384,false,0,8,1132368,132096.0
0,1,2,8192,false,0,8,1073513,66764.8
0,1,2,2048,false,2,8,1017186,52633.6
0,1,2,1024,false,2,1,988753,2457.6
0,1,2,2048,false,0,1,1003187,2252.8
0,1,2,8192,true,1,1,1013140,16998.4
0,1,2,1024,false,0,8,998711,9318.4
0,1,2,8192,false,2,4,1071881,108339.2
0,1,2,16384,false,2,4,1125946,198451.2
0,1,2,4096,true,1,4,1016074,55808.0
0,1,2,1024,false,2,4,1005770,14745.6
0,1,2,8192,true,1,4,1049890,100761.6
0,1,2,2048,false,0,4,1016690,8704.0
0,1,2,4096,false,2,4,1070842,51097.6
0,1,2,2048,true,2,1,1000986,2150.4
0,1,2,1024,true,1,1,983457,3584.0
0,1,2,2048,true,0,8,1039821,17612.8
0,1,2,16384,true,1,1,988411,33280.0
0,1,2,4096,false,2,8,1136344,106086.4
0,1,2,4096,false,0,1,1001389,4403.2
0,1,2,2048,true,0,4,1020598,8806.4
0,1,2,8192,false,2,8,1114405,66662.4
0,1,2,16384,false,2,8,1243275,396697.6
0,1,2,4096,true,1,8,1049648,102809.6
0,1,2,16384,false,0,1,1014310,16793.6
0,1,2,8192,false,0,1,1008408,8601.6
0,1,2,2048,false,2,1,971239,6860.8
0,1,2,1024,false,2,8,1069672,28057.6
0,1,2,8192,true,1,8,1091029,216576.0
0,1,2,2048,false,0,8,1237911,15257.6
0,1,2,1024,false,0,1,969204,1331.2
0,1,2,16384,false,0,4,1065444,66150.4
0,1,2,8192,false,0,4,1035596,33587.2
0,1,2,2048,false,2,4,994500,8806.4
0,1,2,1024,false,0,4,975400,4710.4
0,1,2,16384,true,1,4,1081997,198963.2
0,1,2,4096,false,0,4,1029676,16998.4
0,1,2,2048,true,2,8,1189869,56934.4
0,1,2,1024,true,1,8,1018855,28057.6
0,1,2,2048,true,0,1,1008630,2252.8
0,1,2,1024,true,2,8,1034344,29286.4
0,1,2,2048,true,1,8,1029969,54681.6
0,1,2,1024,true,0,1,4974940,1433.6
0,1,2,16384,true,2,4,1094198,198348.8
0,1,2,2048,false,1,4,999642,26316.8
0,1,2,8192,true,0,4,1042747,33587.2
0,1,2,4096,true,0,4,995749,16793.6
0,1,2,8192,true,2,8,1128357,200192.0
0,1,2,1024,false,1,8,1052258,9216.0
0,1,2,8192,true,0,1,999617,8499.2
0,1,2,2048,false,1,1,5072443,2252.8
0,1,2,4096,true,0,1,1007145,4505.6
0,1,2,8192,false,1,8,1085929,209408.0
0,1,2,4096,true,2,8,1054295,33894.4
0,1,2,16384,false,1,8,1230697,430796.8
0,1,2,1024,true,0,4,991806,4710.4
0,1,2,16384,true,0,8,1110089,132198.4
0,1,2,16384,true,2,1,1007027,16588.8
0,1,2,4096,false,1,8,1059707,101888.0
0,6,1,1024,true,0,8,1161750,54272.0
0,6,1,2048,true,1,1,1059893,13004.8
0,6,1,1024,true,2,1,1051393,15360.0
0,6,1,4096,false,1,4,1148094,101273.6
0,6,1,16384,true,0,4,1437766,396390.4
0,6,1,8192,false,1,4,1367224,616550.4
0,6,1,8192,true,2,4,1382920,633139.2
0,6,1,16384,false,1,4,1522131,396390.4
0,6,1,4096,true,2,4,1187983,101068.8
0,6,1,1024,false,1,4,1100246,27852.8
0,6,1,8192,true,0,8,1440783,399872.0
0,6,1,8192,false,1,1,1104825,49971.2
0,6,1,8192,true,2,1,1111710,125132.8
0,6,1,16384,false,1,1,1201654,248012.8
0,6,1,4096,true,2,1,1064747,25395.2
0,6,1,1024,false,1,1,1042717,6860.8
0,6,1,2048,false,1,8,1221250,104550.4
0,6,1,4096,true,0,8,1275137,194457.6
0,6,1,2048,true,1,4,1135702,52326.4
0,6,1,4096,false,1,1,1051020,55193.6
0,6,1,1024,true,2,4,1099382,87347.2
0,6,1,16384,true,2,8,1892396,775987.2
0,6,1,16384,true,0,1,1158956,99123.2
0,6,1,16384,true,1,8,1748859,776396.8
0,6,1,1024,true,1,4,1097509,27443.2
0,6,1,4096,false,2,1,1057095,25292.8
0,6,1,4096,false,0,8,1268879,202752.0
0,6,1,2048,true,2,4,1176057,170496.0
0,6,1,2048,false,2,8,1267596,327782.4
0,6,1,1024,false,2,1,1088874,16384.0
0,6,1,4096,true,1,1,1087419,63692.8
0,6,1,2048,false,0,1,1033523,13209.6
0,6,1,1024,false,0,8,1159525,55398.4
0,6,1,8192,true,1,1,1113561,50073.6
0,6,1,8192,false,2,1,1109597,49971.2
0,6,1,16384,false,2,1,1175810,99020.8
0,6,1,16384,false,0,8,1819442,792576.0
0,6,1,8192,false,0,8,1430482,399564.8
0,6,1,1024,false,2,4,1096385,27648.0
0,6,1,4096,true,1,4,1166923,101171.2
0,6,1,2048,false,0,4,1081923,52326.4
0,6,1,8192,true,1,4,1235691,199680.0
0,6,1,8192,false,2,4,1369880,641536.0
0,6,1,16384,false,2,4,1708674,1258291.2
0,6,1,2048,true,0,8,1406670,100147.2
0,6,1,4096,false,2,4,1175710,101376.0
0,6,1,1024,true,1,1,1038369,15257.6
0,6,1,2048,true,2,1,1051555,13107.2
0,6,1,16384,true,1,1,1174062,99123.2
0,6,1,2048,true,0,4,1116547,52121.6
0,6,1,4096,false,2,8,1464151,198246.4
0,6,1,4096,false,0,1,1075521,25292.8
0,6,1,2048,false,2,1,1056517,26521.6
0,6,1,1024,false,2,8,1204021,177868.8
0,6,1,4096,true,1,8,1404609,626892.8
0,6,1,2048,false,0,8,1173026,102707.2
0,6,1,1024,false,0,1,1025678,6963.2
0,6,1,8192,true,1,8,1721838,1258291.2
0,6,1,8192,false,2,8,1746611,1258291.2
0,6,1,16384,false,2,8,2345801,2516582.4
0,6,1,16384,false,0,1,1158562,99225.6
0,6,1,8192,false,0,1,1074302,49971.2
0,6,1,2048,false,2,4,1098351,52224.0
0,6,1,1024,false,0,4,1098730,26624.0
0,6,1,16384,false,0,4,1439884,396288.0
0,6,1,8192,false,0,4,1224590,191385.6
0,6,1,16384,true,1,4,1514516,396390.4
0,6,1,2048,true,0,1,1044634,13107.2
0,6,1,1024,true,1,8,1373699,172134.4
0,6,1,4096,false,0,4,1138546,97177.6
0,6,1,2048,true,2,8,1290089,317337.6
0,6,1,1024,true,0,1,1026201,6963.2
0,6,1,2048,true,1,8,1270981,319488.0
0,6,1,1024,true,2,8,1209123,52940.8
0,6,1,16384,true,2,4,1721040,1258291.2
0,6,1,8192,true,0,4,1217827,199577.6
0,6,1,2048,false,1,4,1130354,166297.6
0,6,1,4096,true,0,4,1164583,101376.0
0,6,1,8192,true,0,1,1065714,49971.2
0,6,1,8192,false,1,8,1432236,382873.6
0,6,1,8192,true,2,8,1543296,399360.0
0,6,1,16384,false,1,8,2301827,2411724.8
0,6,1,4096,true,2,8,1439420,618393.6
0,6,1,1024,false,1,8,1174856,55808.0
0,6,1,2048,false,1,1,1043475,30720.0
0,6,1,4096,true,0,1,1067412,25395.2
0,6,1,1024,true,0,4,1066108,27852.8
0,6,1,4096,false,1,8,1287702,202956.8
0,6,1,16384,true,2,1,1200952,231526.4
0,6,1,16384,true,0,8,1763759,775987.2
0,2,1,16384,true,0,4,1124681,132300.8
0,2,1,1024,true,0,8,1058075,18432.0
0,2,1,4096,false,0,1,1008797,8396.8
0,2,1,2048,true,1,1,1009845,8908.8
0,2,1,1024,true,2,1,1008497,4812.8
0,2,1,4096,false,2,8,1119874,67686.4
0,2,1,4096,true,2,4,1069722,33792.0
0,2,1,1024,false,0,1,982877,2457.6
0,2,1,2048,false,0,8,1053296,35020.8
0,2,1,1024,false,2,8,1075425,58265.6
0,2,1,2048,false,2,1,1018175,4300.8
0,2,1,16384,false,0,1,1044510,32972.8
0,2,1,8192,false,0,1,1025499,16793.6
0,2,1,8192,false,2,8,1250078,399974.4
0,2,1,8192,true,2,4,1131378,233267.2
0,2,1,16384,false,2,8,1448508,842956.8
0,2,1,4096,true,2,1,1029540,8499.2
0,2,1,1024,false,0,4,1014499,9318.4
0,2,1,2048,false,2,4,1059979,17408.0
0,2,1,4096,true,0,8,1094163,67584.0
0,2,1,16384,false,0,4,1132135,132096.0
0,2,1,8192,true,0,8,1134630,133222.4
0,2,1,8192,false,0,4,1072361,66764.8
0,2,1,8192,true,2,1,1033060,33484.8
0,2,1,16384,true,2,8,1473588,793395.2
0,2,1,16384,true,0,1,1046684,33177.6
0,2,1,4096,false,0,4,1037261,33996.8
0,2,1,2048,true,1,4,1044807,52633.6
0,2,1,1024,true,2,4,1033438,9216.0
0,2,1,1024,true,1,4,1057355,29081.6
0,2,1,2048,true,2,4,1080329,17408.0
0,2,1,16384,true,1,8,1421086,793292.8
0,2,1,8192,true,1,1,1024780,41779.2
0,2,1,2048,false,1,4,1034810,15257.6
0,2,1,4096,true,1,1,1030002,8499.2
0,2,1,8192,true,1,4,1119396,208486.4
0,2,1,8192,false,1,8,1137242,132915.2
0,2,1,16384,false,1,8,1424871,809676.8
0,2,1,2048,false,1,1,1004932,4300.8
0,2,1,1024,false,1,8,1092694,56012.8
0,2,1,4096,true,1,4,1183522,101785.6
0,2,1,2048,true,0,8,1046250,34713.6
0,2,1,4096,false,1,8,1092081,67481.6
0,2,1,1024,true,1,1,1022152,4915.2
0,2,1,2048,true,2,1,1017116,11059.2
0,2,1,2048,true,0,4,1032755,17408.0
0,2,1,4096,false,1,4,1072144,33792.0
0,2,1,16384,true,1,1,1029228,66252.8
0,2,1,8192,true,1,8,1166963,133120.0
0,2,1,8192,false,1,4,1052407,66662.4
0,2,1,16384,false,1,4,1227317,429772.8
0,2,1,1024,false,1,4,1040713,29184.0
0,2,1,4096,true,1,8,1161238,207667.2
0,2,1,8192,false,1,1,1022643,16588.8
0,2,1,16384,false,1,1,1042771,99225.6
0,2,1,2048,false,1,8,1093589,113766.4
0,2,1,1024,false,1,1,1005405,2355.2
0,2,1,2048,true,0,1,1000104,4403.2
0,2,1,4096,false,1,1,1033885,8499.2
0,2,1,1024,true,1,8,1031237,18534.4
0,2,1,2048,true,2,8,1071826,34918.4
0,2,1,16384,true,1,4,1209918,413184.0
0,2,1,16384,true,2,4,1241802,413184.0
0,2,1,1024,true,0,1,989411,2457.6
0,2,1,4096,false,0,8,1078073,67686.4
0,2,1,2048,true,1,8,1081130,109465.6
0,2,1,1024,true,2,8,1076904,57241.6
0,2,1,4096,false,2,1,1014550,8499.2
0,2,1,1024,false,0,8,1044475,18432.0
0,2,1,2048,false,0,1,993661,4505.6
0,2,1,1024,false,2,1,1009450,4812.8
0,2,1,2048,false,2,8,1067769,34816.0
0,2,1,4096,true,0,4,1045220,33894.4
0,2,1,16384,false,0,8,1221819,247603.2
0,2,1,8192,true,0,4,1097861,66560.0
0,2,1,8192,false,0,8,1126958,133222.4
0,2,1,8192,false,2,1,1029552,16588.8
0,2,1,16384,false,2,1,1056694,32972.8
0,2,1,4096,true,2,8,1166928,211763.2
0,2,1,2048,false,0,4,1019960,17510.4
0,2,1,1024,false,2,4,1051830,9216.0
0,2,1,4096,true,0,1,1016201,8499.2
0,2,1,8192,true,0,1,1027182,16793.6
0,2,1,8192,false,2,4,1081662,58368.0
0,2,1,8192,true,2,8,1139483,133222.4
0,2,1,16384,false,2,4,1180982,132198.4
0,2,1,16384,true,2,1,1052250,33075.2
0,2,1,16384,true,0,8,1267937,264192.0
0,2,1,1024,true,0,4,1004446,9216.0
0,2,1,4096,false,2,4,1095749,33792.0
0,3,1,4096,true,1,4,1135812,161075.2
0,3,1,4096,false,2,4,1123477,156774.4
0,3,1,8192,true,1,4,1348550,308326.4
0,3,1,8192,false,2,4,1190194,325017.6
0,3,1,16384,false,2,4,1287257,198348.8
0,3,1,2048,true,2,1,1012999,15462.4
0,3,1,2048,false,0,4,1030371,26316.8
0,3,1,1024,true,1,1,1007358,3481.6
0,3,1,1024,false,2,4,1064721,44134.4
0,3,1,2048,true,0,8,1118680,52531.2
0,3,1,16384,false,0,8,1409659,379904.0
0,3,1,16384,true,1,8,1369316,379904.0
0,3,1,8192,false,0,8,1207363,199680.0
0,3,1,8192,false,2,1,1054128,24985.6
0,3,1,16384,false,2,1,1103319,115814.4
0,3,1,2048,true,2,4,1098342,80998.4
0,3,1,2048,false,0,1,1020981,6656.0
0,3,1,1024,false,0,8,1041311,27750.4
0,3,1,2048,false,2,8,1134836,52224.0
0,3,1,1024,false,2,1,1006540,3481.6
0,3,1,1024,true,1,4,1055845,41984.0
0,3,1,4096,false,0,8,1173241,101580.8
0,3,1,4096,true,1,1,1049490,29798.4
0,3,1,4096,false,2,1,1073188,12697.6
0,3,1,8192,true,1,1,1055146,24985.6
0,3,1,8192,true,2,1,1054256,24985.6
0,3,1,8192,true,0,8,1184884,191385.6
0,3,1,4096,true,0,8,1167948,100966.4
0,3,1,4096,false,1,1,1040969,12697.6
0,3,1,4096,true,2,1,1041382,12595.2
0,3,1,1024,true,2,4,1065598,41984.0
0,3,1,1024,false,1,1,997070,3481.6
0,3,1,2048,false,1,8,1130599,159846.4
0,3,1,2048,true,1,4,1047861,26214.4
0,3,1,8192,false,1,1,1074654,50073.6
0,3,1,16384,true,0,1,1083673,49664.0
0,3,1,16384,false,1,1,1072676,99328.0
0,3,1,16384,true,2,8,1474205,396288.0
0,3,1,1024,false,1,4,1035675,42086.4
0,3,1,1024,true,2,1,991829,3481.6
0,3,1,2048,true,1,1,1014169,6553.6
0,3,1,1024,true,0,8,5142217,26624.0
0,3,1,8192,false,1,4,1136224,99942.4
0,3,1,16384,true,0,4,1234593,181657.6
0,3,1,16384,false,1,4,1361823,611430.4
0,3,1,8192,true,2,4,1226713,308428.8
0,3,1,4096,false,1,4,1074718,50585.6
0,3,1,4096,true,2,4,1143840,160972.8
0,3,1,8192,true,2,8,1249672,191283.2
0,3,1,8192,true,0,1,1043380,25088.0
0,3,1,4096,true,0,1,1036156,12697.6
0,3,1,4096,false,1,8,1221735,305254.4
0,3,1,4096,true,2,8,1228698,309350.4
0,3,1,1024,false,1,8,1092726,26419.2
0,3,1,2048,false,1,1,1024124,6553.6
0,3,1,1024,true,0,4,{},
0,3,1,8192,false,1,8,1372855,624947.2
0,3,1,16384,true,0,8,1393224,363520.0
0,3,1,16384,false,1,8,1654401,1258291.2
0,3,1,16384,true,2,1,1091371,132198.4
0,3,1,1024,true,2,8,1094263,90419.2
0,3,1,2048,false,1,4,1083231,26112.0
0,3,1,2048,true,1,8,1269299,52326.4
0,3,1,1024,true,0,1,{},
0,3,1,16384,true,2,4,1376577,710348.8
0,3,1,8192,true,0,4,1095648,99942.4
0,3,1,4096,true,0,4,1067391,50688.0
0,3,1,4096,false,0,4,1095808,50892.8
0,3,1,16384,false,0,4,1223765,198246.4
0,3,1,16384,true,1,4,1337140,611635.2
0,3,1,8192,false,0,4,1103018,99840.0
0,3,1,2048,true,2,8,1115401,50278.4
0,3,1,1024,false,0,4,1000622,13926.4
0,3,1,2048,false,2,4,1056672,26316.8
0,3,1,1024,true,1,8,1076692,26624.0
0,3,1,2048,true,0,1,1022829,6656.0
0,3,1,16384,false,0,1,1083179,49664.0
0,3,1,16384,true,1,1,1105491,115814.4
0,3,1,8192,false,0,1,1038304,25088.0
0,3,1,8192,false,2,8,1261729,199577.6
0,3,1,16384,false,2,8,1858621,1258291.2
0,3,1,2048,false,0,8,1090725,52224.0
0,3,1,1024,false,0,1,989997,3584.0
0,3,1,2048,false,2,1,1046635,13312.0
0,3,1,1024,false,2,8,1184737,84992.0
0,3,1,2048,true,0,4,1063152,26214.4
0,3,1,4096,false,0,1,1046004,12800.0
0,3,1,4096,true,1,8,1153773,101376.0
0,3,1,4096,false,2,8,1237897,313344.0
0,3,1,8192,true,1,8,1351178,608358.4
0,7,1,8192,true,1,4,1405809,724684.8
0,7,1,4096,true,1,4,1175589,118169.6
0,7,1,4096,false,1,8,1309372,232345.6
0,7,1,2048,true,2,1,1057575,15360.0
0,7,1,2048,false,1,1,1049605,15257.6
0,7,1,1024,true,1,1,1063892,8089.6
0,7,1,1024,false,1,8,1397883,199168.0
0,7,1,2048,true,0,8,1244755,119808.0
0,7,1,8192,false,1,8,1826147,1468006.4
0,7,1,16384,false,1,8,2478259,2936012.8
0,7,1,2048,true,2,4,1160282,188211.2
0,7,1,1024,true,1,4,1159243,101273.6
0,7,1,2048,false,1,4,1129676,61030.4
0,7,1,16384,true,1,8,2760817,2936012.8
0,7,1,8192,true,1,1,1129231,116940.8
0,7,1,4096,true,1,1,1104174,63692.8
0,7,1,4096,true,0,8,1307488,227942.4
0,7,1,4096,false,0,4,1182553,118169.6
0,7,1,4096,true,2,1,1136021,29491.2
0,7,1,8192,true,2,1,1128096,116940.8
0,7,1,8192,true,0,8,1491691,449228.8
0,7,1,16384,true,0,1,1155321,115712.0
0,7,1,16384,false,0,4,1464015,445952.0
0,7,1,16384,true,2,8,2633704,2936012.8
0,7,1,8192,false,0,4,1255591,232960.0
0,7,1,2048,false,2,4,1171778,60723.2
0,7,1,1024,true,2,4,1128066,32153.6
0,7,1,2048,true,1,4,1123053,60928.0
0,7,1,1024,false,0,4,1080206,32460.8
0,7,1,8192,false,2,8,1889647,1468006.4
0,7,1,16384,false,2,8,2586793,2831155.2
0,7,1,16384,true,0,4,1495103,462540.8
0,7,1,16384,false,0,1,1161880,115712.0
0,7,1,8192,false,0,1,1081881,58163.2
0,7,1,1024,false,2,8,1249613,63692.8
0,7,1,1024,true,2,1,1099217,19865.6
0,7,1,2048,false,2,1,1072223,15257.6
0,7,1,2048,true,1,1,1079155,35225.6
0,7,1,1024,false,0,1,1013171,8089.6
0,7,1,2048,false,0,8,1230757,122163.2
0,7,1,1024,true,0,8,1160593,63385.6
0,7,1,4096,false,2,8,1551167,232345.6
0,7,1,4096,false,0,1,1066555,29798.4
0,7,1,4096,true,2,4,1235331,118476.8
0,7,1,8192,true,2,4,1438987,741580.8
0,7,1,4096,true,0,1,1076860,29593.6
0,7,1,4096,false,2,4,1441689,372531.2
0,7,1,4096,true,2,8,1360087,236339.2
0,7,1,8192,true,2,8,1618199,457728.0
0,7,1,8192,true,0,1,1084379,58368.0
0,7,1,8192,false,2,4,1445335,716492.8
0,7,1,16384,false,2,4,1638031,462438.4
0,7,1,16384,true,0,8,1928932,908185.6
0,7,1,16384,true,2,1,1220679,115609.6
0,7,1,1024,false,2,4,1143800,31129.6
0,7,1,2048,false,0,4,1122418,61132.8
0,7,1,1024,true,0,4,1100910,32256.0
0,7,1,8192,false,2,1,1139963,133427.2
0,7,1,16384,false,2,1,1238610,264499.2
0,7,1,16384,false,0,8,2022732,825856.0
0,7,1,16384,true,2,4,1638322,462540.8
0,7,1,8192,false,0,8,1667476,449331.2
0,7,1,1024,false,2,1,1053053,8192.0
0,7,1,2048,false,2,8,1484880,378470.4
0,7,1,1024,true,2,8,1312952,206950.4
0,7,1,2048,true,1,8,1316139,374272.0
0,7,1,1024,false,0,8,1178072,63590.4
0,7,1,1024,true,0,1,1027891,8089.6
0,7,1,2048,false,0,1,1064553,15360.0
0,7,1,4096,true,0,4,1184165,118374.4
0,7,1,4096,false,2,1,1105121,67788.8
0,7,1,4096,false,0,8,1303151,223846.4
0,7,1,8192,true,0,4,1249224,232857.6
0,7,1,4096,false,1,1,1076084,63692.8
0,7,1,2048,true,2,8,1257766,121958.4
0,7,1,1024,true,1,8,1224510,64409.6
0,7,1,2048,false,1,8,1203643,121856.0
0,7,1,1024,false,1,1,1074275,19865.6
0,7,1,2048,true,0,1,1043079,15360.0
0,7,1,16384,true,1,4,1938538,1468006.4
0,7,1,8192,false,1,1,1109252,133427.2
0,7,1,16384,false,1,1,1213821,281088.0
0,7,1,1024,false,1,4,1140910,99020.8
0,7,1,2048,true,0,4,1159120,61030.4
0,7,1,16384,true,1,1,1202174,115609.6
0,7,1,8192,false,1,4,1430434,733491.2
0,7,1,16384,false,1,4,1742086,1468006.4
0,7,1,8192,true,1,8,2034114,1468006.4
0,7,1,4096,true,1,8,1527986,228352.0
0,7,1,4096,false,1,4,1205118,118169.6
